ISIN,NAME,Country,Region,2009-01-30 00:00:00,2009-02-27 00:00:00,2009-03-31 00:00:00,2009-04-30 00:00:00,2009-05-29 00:00:00,2009-06-30 00:00:00,2009-07-31 00:00:00,2009-08-31 00:00:00,2009-09-30 00:00:00,2009-10-30 00:00:00,2009-11-30 00:00:00,2009-12-31 00:00:00,2010-01-29 00:00:00,2010-02-26 00:00:00,2010-03-31 00:00:00,2010-04-30 00:00:00,2010-05-31 00:00:00,2010-06-30 00:00:00,2010-07-30 00:00:00,2010-08-31 00:00:00,2010-09-30 00:00:00,2010-10-29 00:00:00,2010-11-30 00:00:00,2010-12-31 00:00:00,2011-01-31 00:00:00,2011-02-28 00:00:00,2011-03-31 00:00:00,2011-04-29 00:00:00,2011-05-31 00:00:00,2011-06-30 00:00:00,2011-07-29 00:00:00,2011-08-31 00:00:00,2011-09-30 00:00:00,2011-10-31 00:00:00,2011-11-30 00:00:00,2011-12-30 00:00:00,2012-01-31 00:00:00,2012-02-29 00:00:00,2012-03-30 00:00:00,2012-04-30 00:00:00,2012-05-31 00:00:00,2012-06-29 00:00:00,2012-07-31 00:00:00,2012-08-31 00:00:00,2012-09-28 00:00:00,2012-10-31 00:00:00,2012-11-30 00:00:00,2012-12-31 00:00:00,2013-01-31 00:00:00,2013-02-28 00:00:00,2013-03-29 00:00:00,2013-04-30 00:00:00,2013-05-31 00:00:00,2013-06-28 00:00:00,2013-07-31 00:00:00,2013-08-30 00:00:00,2013-09-30 00:00:00,2013-10-31 00:00:00,2013-11-29 00:00:00,2013-12-31 00:00:00,2014-01-31 00:00:00,2014-02-28 00:00:00,2014-03-31 00:00:00,2014-04-30 00:00:00,2014-05-30 00:00:00,2014-06-30 00:00:00,2014-07-31 00:00:00,2014-08-29 00:00:00,2014-09-30 00:00:00,2014-10-31 00:00:00,2014-11-28 00:00:00,2014-12-31 00:00:00,2015-01-30 00:00:00,2015-02-27 00:00:00,2015-03-31 00:00:00,2015-04-30 00:00:00,2015-05-29 00:00:00,2015-06-30 00:00:00,2015-07-31 00:00:00,2015-08-31 00:00:00,2015-09-30 00:00:00,2015-10-30 00:00:00,2015-11-30 00:00:00,2015-12-31 00:00:00,2016-01-29 00:00:00,2016-02-29 00:00:00,2016-03-31 00:00:00,2016-04-29 00:00:00,2016-05-31 00:00:00,2016-06-30 00:00:00,2016-07-29 00:00:00,2016-08-31 00:00:00,2016-09-30 00:00:00,2016-10-31 00:00:00,2016-11-30 00:00:00,2016-12-30 00:00:00,2017-01-31 00:00:00,2017-02-28 00:00:00,2017-03-31 00:00:00,2017-04-28 00:00:00,2017-05-31 00:00:00,2017-06-30 00:00:00,2017-07-31 00:00:00,2017-08-31 00:00:00,2017-09-29 00:00:00,2017-10-31 00:00:00,2017-11-30 00:00:00,2017-12-29 00:00:00,2018-01-31 00:00:00,2018-02-28 00:00:00,2018-03-30 00:00:00,2018-04-30 00:00:00,2018-05-31 00:00:00,2018-06-29 00:00:00,2018-07-31 00:00:00,2018-08-31 00:00:00,2018-09-28 00:00:00,2018-10-31 00:00:00,2018-11-30 00:00:00,2018-12-31 00:00:00
DE0007297004,SUEDZUCKER,DE,EUR,1621.97,1837.57,1979.73,1994.93,2123.62,2084.21,2223.55,2065.58,2134.89,2192.34,2303.71,2206.12,2467.74,2466.33,2341.68,2144.96,1930.3,1925.62,2110.8,1961.83,2443.04,2567.46,2323.76,2897.18,2902.66,3019.74,3030.7,3351.67,3432.62,3875.09,3925.42,3920.29,3184.53,3292.12,3534.36,3559.31,3283.37,3242.85,3528.84,3385.33,3388.73,3950.81,3933.57,3830.05,4042.07,4431.84,4516.58,4659.63,4894.77,5001.89,4817.87,4594.64,3868.77,3534.65,3703.07,3806.6,3502.04,3808.85,3001.75,3215.05,2958.04,3270.64,3364.91,2513.47,2423.45,2399.44,2176.62,2136.75,1918.88,1705.58,1906.12,1777.92,1545.03,1866.67,1515.55,1813.54,1928.0,2044.09,2071.5,1807.64,2259.2,2337.55,2345.85,2471.81,1868.97,1880.5,2205.57,2208.18,2439.46,2735.97,3119.65,3310.8,3518.03,3230.08,2860.28,3029.03,3328.67,3239.74,3182.8,2719.26,2715.87,2639.04,2762.02,2751.01,2804.7,2563.24,2705.36,2826.54,2481.52,2336.36,2201.42,2159.59,2331.24,2065.78,1978.14,1842.08,1803.82,2084.28,1915.03,1734.7
DE0007314007,HEIDELB.DRUCKMASCHINEN,DE,EUR,19.66,20.55,24.08,35.4,34.76,27.64,35.52,43.26,51.45,36.16,40.33,38.61,35.26,34.38,35.45,41.17,42.79,44.9,48.21,37.96,37.88,36.08,34.65,38.57,37.19,38.52,36.84,34.87,32.43,28.12,22.11,16.53,16.44,15.87,15.14,12.65,17.35,14.51,15.59,13.83,10.28,10.88,9.98,10.0,11.81,11.64,9.83,12.54,16.9,22.01,18.15,16.81,19.3,19.67,19.16,20.84,20.97,21.04,28.98,27.81,31.48,28.33,23.98,24.65,26.36,28.41,25.64,24.54,21.87,19.73,21.2,19.7,18.38,19.85,20.7,20.66,20.77,17.28,20.02,18.74,19.63,22.34,19.42,19.13,15.44,15.71,17.7,17.84,22.56,21.32,22.36,19.0,18.91,20.67,19.75,20.83,20.52,19.38,19.47,21.59,21.22,23.92,26.41,29.26,32.11,30.79,27.11,26.76,27.89,29.19,29.37,29.04,27.3,21.42,22.49,22.09,20.9,18.0,16.59,14.17
DE0007500001,THYSSENKRUPP,DE,EUR,2432.62,2151.64,2096.42,2553.23,3029.72,2949.05,3628.98,4020.67,4104.11,3827.32,4332.8,4527.33,3860.0,3809.79,4137.57,3933.74,3248.54,3006.57,3559.23,3304.5,3938.16,4412.01,4639.62,5012.08,4959.55,5072.3,4986.28,5628.2,5779.42,6306.71,5400.61,4142.04,3024.12,3568.55,3136.1,2811.53,3548.44,3389.81,3106.75,2957.16,2063.33,2024.03,2289.87,2490.39,2676.6,2842.02,2517.93,2916.56,3030.27,2810.19,2552.62,2277.84,2502.58,2450.25,2697.53,2622.36,2981.63,3193.43,3277.48,3045.04,3193.38,3414.7,3337.91,3551.09,3749.94,3637.21,3535.3,3463.99,3258.79,2990.39,3285.87,3223.49,3237.53,3330.67,3302.17,3339.89,3312.93,3266.9,3176.54,2718.37,2186.67,2526.61,2655.94,2496.02,1937.84,2127.34,2646.28,2961.38,2793.96,2543.42,2898.54,2942.0,3021.77,2924.58,2875.83,3027.49,3227.09,3184.63,3138.48,3031.58,3391.03,3602.75,3772.28,3825.7,3777.23,3405.03,3501.57,3679.05,4058.53,3493.77,3368.47,3330.92,3370.7,3120.13,3350.21,2973.56,3239.21,2721.62,2402.87,2182.74
DE0007507501,WASHTEC,DE,EUR,87.9,79.27,78.6,86.96,126.87,108.05,106.35,123.85,123.38,122.78,118.68,119.39,128.06,124.93,136.73,130.31,118.41,118.2,117.85,122.34,131.74,139.65,137.39,145.63,145.53,174.93,183.15,209.37,185.05,168.22,185.41,175.27,158.13,155.75,110.23,117.75,120.25,136.75,152.49,148.61,139.91,130.68,135.52,137.63,143.65,145.18,144.42,147.54,148.21,175.17,168.87,175.34,170.67,174.58,176.6,167.89,178.26,176.71,178.5,192.84,187.74,191.74,217.45,224.2,221.8,217.2,225.1,222.69,217.91,207.32,206.49,216.33,233.16,252.47,276.86,330.84,330.33,327.5,328.66,389.54,362.37,469.46,522.07,492.58,431.06,497.71,635.89,610.97,567.49,548.95,629.08,692.8,741.54,790.37,805.33,821.28,888.88,979.99,939.88,1158.82,1253.45,1241.62,1293.17,1281.8,1394.34,1434.96,1476.03,1527.24,1376.25,1359.19,1542.82,1577.95,1512.5,1476.02,1417.08,1573.15,1456.73,1255.68,1266.13,1149.27
DE0007664039,VOLKSWAGEN PREF.,DE,EUR,407.92,373.08,474.54,538.49,624.09,598.13,667.93,805.48,988.76,848.77,730.68,800.87,700.2,700.27,792.51,841.96,775.75,784.0,934.35,882.66,1066.55,1330.66,1425.31,1441.22,1430.34,1488.99,1434.31,1739.57,1595.79,1852.89,1798.18,1497.21,1211.52,1585.68,1532.17,1341.72,1597.8,1692.21,1576.61,1736.29,1471.23,1458.63,1569.99,1622.6,1688.48,1908.88,1996.05,2088.43,2285.11,2016.92,1837.23,1915.42,2059.89,1902.01,2233.57,2139.79,2222.21,2387.34,2501.17,2651.65,2390.54,2462.74,2446.57,2535.36,2559.16,2517.73,2247.0,2161.96,1994.32,2050.88,2218.2,2152.44,2162.5,2432.69,2574.58,2500.44,2398.01,2291.79,1983.68,1873.37,1077.31,1188.02,1365.18,1434.75,1143.94,1141.82,1260.08,1429.94,1472.96,1194.68,1382.51,1361.64,1292.39,1352.82,1270.75,1385.34,1531.81,1465.35,1440.48,1560.66,1514.26,1518.39,1533.35,1492.5,1624.74,1816.25,2133.35,1999.56,2201.58,1969.11,1985.52,2067.62,1909.86,1691.82,1825.96,1668.3,1798.26,1725.35,1729.99,1626.98
DE0008232125,DEUTSCHE LUFTHANSA,DE,EUR,999.26,906.54,888.2,1110.14,1221.91,1104.15,1180.32,1419.98,1562.74,1357.43,1407.62,1484.65,1420.57,1315.62,1458.56,1458.32,1166.72,1229.85,1428.88,1389.59,1616.24,1885.12,1882.27,1941.03,1851.05,1802.87,1877.26,2003.64,1987.95,1989.47,1852.73,1552.35,1206.65,1280.28,1181.23,1088.08,1264.76,1285.93,1289.38,1192.96,993.82,1083.89,1182.71,1164.82,1279.98,1426.98,1560.18,1770.92,1870.5,1907.36,1836.8,1882.85,2023.73,1903.23,1874.9,1680.37,1832.36,1832.47,2037.71,2006.83,2237.45,2438.87,2472.11,2412.51,2555.32,2081.75,1716.25,1678.72,1527.37,1431.05,1717.6,1619.55,1636.72,1411.3,1354.71,1345.65,1360.06,1252.27,1318.94,1176.15,1330.38,1422.28,1391.81,1527.53,1409.89,1442.03,1563.46,1555.89,1406.3,1186.6,1190.6,1166.48,1114.86,1275.43,1302.81,1299.6,1333.53,1462.0,1614.34,1729.62,1999.47,2339.43,2198.24,2573.36,2863.38,3277.86,3544.27,3812.94,3688.95,3477.11,3299.47,2994.89,2885.55,2566.72,2990.8,2786.87,2622.53,2157.92,2598.89,2383.39
DE0008404005,ALLIANZ,DE,EUR,2010.46,1626.28,2005.75,2302.12,2451.61,2289.12,2454.67,2882.32,3140.17,2871.07,3067.81,3136.9,2788.24,2875.66,3138.19,2862.96,2625.1,2624.34,3033.19,2699.72,2978.6,3285.37,2912.87,3132.61,3658.87,3792.34,3702.24,4139.52,3799.83,3815.64,3575.84,2849.84,2592.72,3103.1,2812.52,2613.15,3034.7,3336.45,3281.98,3055.32,2620.82,2902.95,2880.54,3175.26,3458.88,3592.8,3766.12,3992.55,4150.56,3974.81,3946.86,4279.33,4674.57,4395.05,4665.47,4312.59,4733.82,5062.79,5231.46,5402.78,5030.12,5374.11,5107.79,5207.75,5320.6,5245.86,5225.81,5360.61,5081.69,4967.89,5402.41,5234.58,5182.36,5256.25,5453.18,5388.67,5169.38,5129.75,5411.76,5245.07,5133.6,5765.0,5797.87,5851.33,5310.38,4889.79,5371.98,5618.8,5623.03,4936.06,4963.35,5128.68,5132.24,5374.01,5499.03,5699.54,5872.24,6022.84,6409.37,6591.46,6956.51,7124.62,7662.33,7719.77,8063.54,8358.2,8548.47,8319.93,9156.07,8465.91,8184.38,8546.66,7733.05,7768.04,8299.79,7997.73,8375.55,7846.45,7916.97,7544.45
DE0008430026,MUNCH. RVRS.GESELL. MUNCH.N,DE,EUR,7178.61,6658.95,6592.21,7798.65,7946.78,7689.38,8594.84,8494.79,9111.25,9091.54,8949.39,8907.68,8643.86,8818.13,9283.32,8495.92,7638.24,7599.07,8336.16,7694.13,8322.46,9369.65,8412.31,9135.3,9436.56,10069.2,9493.88,10490.05,9744.83,9693.74,9423.72,8317.28,7953.1,8655.13,8013.98,7793.51,8303.31,9333.08,9592.52,9727.76,8291.46,9436.84,9483.79,9948.15,10507.66,10775.0,11447.1,12030.63,12344.8,12099.15,12562.52,14050.66,13161.15,12870.97,13843.84,12760.57,13727.25,14660.81,15356.9,15551.09,14509.45,15354.82,15399.97,16244.4,16311.33,16245.24,15658.84,14766.96,14490.82,14392.24,15130.59,14791.68,14699.94,15260.14,15816.57,15003.39,14134.84,13613.8,14156.53,14118.99,14226.04,15277.82,15386.63,15383.34,14659.95,15114.05,15712.05,14992.54,15040.42,13469.32,13414.35,14467.23,14953.8,15518.53,14625.4,15150.78,15061.32,15173.0,15754.37,16184.4,16675.03,17025.51,17966.36,17414.75,17998.41,18803.26,18867.47,18323.34,19954.01,18873.59,19491.47,20146.98,18247.78,18601.01,19480.26,19022.12,19541.0,19003.23,19120.24,19111.86
DE000A0D6554,NORDEX,DE,EUR,12.76,11.13,14.52,19.3,19.36,17.58,17.85,20.25,19.47,18.28,17.77,16.69,15.12,13.74,12.73,11.57,10.52,10.17,11.37,10.54,10.33,10.75,6.78,8.26,8.22,9.94,12.18,11.24,11.32,9.99,7.98,7.12,5.52,6.92,6.22,5.63,6.69,6.73,6.69,4.97,4.45,4.14,4.15,4.41,4.49,3.86,4.23,4.36,6.0,5.8,6.92,8.42,8.55,7.63,9.23,13.0,16.19,19.64,16.18,14.67,14.85,18.03,17.92,17.63,24.41,24.64,20.44,20.17,20.56,18.79,21.69,20.29,21.69,23.31,22.55,24.2,26.67,26.86,31.7,31.97,29.99,36.62,37.31,39.66,35.47,32.34,30.55,31.05,32.09,31.6,30.8,30.71,33.76,29.05,22.9,23.95,23.3,16.42,15.52,16.82,15.96,13.59,15.07,15.35,12.77,11.41,11.26,11.84,14.65,12.78,9.7,12.75,13.53,11.42,12.42,11.64,11.81,10.56,10.87,9.62
DE000A0D9PT0,MTU AERO ENGINES HLDG.,DE,EUR,143.85,133.25,119.21,173.22,173.28,194.11,192.44,225.56,251.31,242.12,272.09,290.42,277.81,267.98,311.51,298.91,297.26,305.7,316.34,301.96,312.38,328.05,319.34,365.23,385.56,363.23,365.58,417.37,426.12,443.1,406.59,365.29,352.37,377.18,355.19,354.61,389.24,424.95,445.88,469.09,417.05,417.99,430.93,433.38,447.97,477.46,505.41,516.17,539.31,529.01,539.27,538.84,582.11,557.27,524.98,521.63,537.46,577.16,544.74,568.17,510.37,485.57,536.98,543.02,548.46,543.83,508.04,514.51,504.23,517.0,525.28,514.6,538.63,560.39,575.17,588.14,575.58,559.66,550.32,530.07,500.81,557.71,584.81,585.12,543.53,535.53,578.99,581.43,581.08,571.37,623.99,624.11,611.82,636.06,641.43,703.09,729.68,778.17,792.15,876.64,876.84,870.85,910.95,866.19,985.99,1045.93,1119.64,1112.01,1115.39,1041.38,1043.96,1090.28,1190.93,1209.58,1333.85,1389.37,1430.87,1351.61,1312.9,1138.15
DE000A0S8488,HAMB.HAFEN UD.LOGISTIK,DE,EUR,48.91,44.02,47.11,68.4,79.93,76.38,90.68,83.27,89.55,77.57,77.29,76.91,73.9,72.93,76.11,72.33,62.82,65.0,73.71,70.97,78.81,88.27,81.49,94.02,89.43,92.15,93.53,97.0,97.36,89.59,82.08,70.18,57.97,63.53,61.36,61.32,66.1,73.29,69.19,68.33,51.31,54.08,46.86,51.54,54.46,51.67,47.99,49.76,52.07,50.32,46.52,45.65,51.33,46.61,52.14,48.95,53.51,55.2,55.57,53.64,55.05,59.6,52.68,52.98,55.62,59.33,57.37,55.02,53.93,47.88,51.71,47.58,46.81,50.22,47.69,49.27,48.54,47.0,43.65,42.09,37.84,33.66,33.54,35.35,31.69,31.78,34.45,36.52,39.48,35.63,38.43,38.69,37.04,38.24,42.2,44.43,49.35,47.77,45.28,45.88,51.57,54.07,69.4,78.85,78.16,79.34,73.27,70.86,67.98,61.11,55.88,59.81,60.75,56.06,59.03,62.3,60.41,54.75,56.17,50.87
DE000A0WMPJ6,AIXTRON,DE,EUR,253.38,200.4,255.98,375.04,592.24,610.0,810.57,974.48,1368.48,1500.66,1793.05,1669.14,1520.56,1469.86,1791.13,1581.04,1362.65,1216.54,1504.62,1248.58,1512.59,1641.94,1553.44,1849.36,2083.94,2088.7,2189.1,2147.28,2043.87,1754.03,1382.47,1163.37,758.89,734.17,675.17,655.68,697.84,861.41,894.78,937.97,759.99,745.25,694.98,772.01,699.08,692.82,650.99,608.07,720.82,688.97,761.82,742.67,936.29,874.04,820.86,820.8,887.14,765.22,729.16,759.25,793.49,874.43,848.85,834.23,768.61,760.86,709.72,690.74,794.6,640.82,623.45,592.29,417.21,424.42,398.16,346.11,398.85,354.63,312.27,340.22,318.06,334.96,415.49,235.84,186.93,189.82,258.43,262.03,326.94,317.6,327.48,321.42,318.85,259.61,216.02,169.4,194.39,182.96,194.95,287.82,346.02,370.78,464.88,502.2,703.54,814.02,764.64,725.66,802.17,1038.2,1014.98,748.56,782.19,676.62,757.4,654.76,525.94,661.66,579.6,502.19
DE000A1EWWW0,ADIDAS,DE,EUR,406.21,339.05,387.19,441.02,434.55,450.27,498.74,559.66,630.46,551.77,679.96,646.23,608.24,589.12,635.68,693.44,601.56,586.34,647.7,611.91,742.5,781.99,749.12,791.79,748.13,770.57,755.92,891.79,918.17,961.01,906.37,845.2,750.65,866.56,850.73,795.66,876.34,957.91,949.39,1010.63,915.27,887.03,927.3,962.76,1017.82,1054.79,1090.63,1097.43,1151.34,1131.89,1281.93,1295.97,1368.15,1358.96,1400.2,1328.45,1364.01,1439.49,1534.95,1602.51,1404.06,1463.85,1363.23,1340.18,1377.45,1299.82,1017.83,958.05,954.48,929.23,1021.8,890.95,884.49,994.56,1016.24,1049.32,1024.08,1003.49,1076.4,973.9,1045.59,1175.52,1261.01,1277.03,1339.74,1397.81,1531.77,1693.55,1691.01,1899.42,2176.68,2193.97,2305.6,2173.86,1948.88,2094.11,2097.28,2232.19,2526.48,2654.58,2573.43,2579.55,3045.68,3008.02,3033.48,2984.65,2806.26,2693.55,3134.35,2995.08,3239.28,3295.7,3084.85,2966.53,3006.31,3390.86,3321.85,3202.12,3003.08,2845.4
DE000A2GS401,SOFTWARE N DEAD - DELIST.26/08/24,DE,EUR,229.64,234.21,261.38,242.71,283.86,265.8,278.37,297.66,328.6,354.94,419.14,420.68,445.55,441.07,458.85,448.45,381.12,404.36,447.36,410.61,470.89,550.79,484.71,573.41,620.41,631.8,653.57,727.45,653.58,697.43,573.7,528.46,382.05,512.96,478.98,437.84,387.31,453.96,446.21,413.63,348.31,367.08,395.94,416.46,441.58,478.03,510.57,514.61,464.92,476.65,461.56,426.97,428.97,376.28,371.96,379.44,431.54,452.82,471.1,428.61,455.81,481.8,443.53,458.84,479.98,450.89,316.85,321.65,306.08,315.2,335.95,303.81,325.27,343.49,331.91,366.67,365.09,345.5,384.89,350.39,370.06,362.01,340.5,366.11,426.59,446.27,505.47,486.43,493.09,436.57,516.43,521.91,543.38,470.57,459.85,471.86,475.83,481.7,510.49,572.43,632.77,566.11,573.65,566.88,642.0,671.56,710.58,732.65,712.75,699.57,679.35,651.67,632.84,623.46,633.25,659.37,606.07,592.91,554.38,471.67
DE000BASF111,BASF,DE,EUR,3266.59,3127.16,3397.81,4228.21,5014.36,4738.77,5904.89,6231.08,6319.13,6441.6,7181.28,7465.35,6782.55,6678.41,7403.14,7247.4,6537.04,6840.32,7179.97,6552.78,7842.85,9008.31,9282.54,9946.02,9556.58,10303.47,10717.43,12685.27,11867.73,12456.64,11605.23,9135.44,7867.1,9464.55,9263.23,8888.87,9862.86,11288.91,11154.13,10948.19,9276.86,9217.8,9705.63,10316.42,11230.79,11012.88,11930.73,12483.49,13534.96,12586.11,11743.76,12819.81,13414.51,12344.36,12158.32,12027.12,13172.45,14277.24,14710.97,14729.43,14748.54,15806.95,15301.0,15943.0,16382.19,16582.5,14825.54,14664.91,13025.87,12508.78,12912.0,12083.4,12751.03,13632.39,14167.71,14293.62,13575.13,12978.07,12739.39,11802.52,11135.07,12070.58,12116.47,11265.69,9817.81,9611.77,11150.62,12145.57,11820.02,11754.78,11931.2,12370.83,13015.05,13446.15,13107.44,14175.91,14676.53,14274.49,15206.86,14946.35,14964.02,14759.18,15058.29,15306.94,16751.57,17198.75,17816.02,17414.27,18509.97,16703.81,15997.82,16491.49,16121.43,15654.73,15772.76,15188.49,14557.55,12647.24,11938.29,11292.69
DE000BAY0017,BAYER,DE,EUR,3779.4,3431.76,3432.79,3514.96,4168.89,3931.64,4467.04,4508.75,5100.74,5091.24,5620.82,5912.44,5049.98,4874.46,4963.02,4704.53,4234.02,4245.08,4338.73,4620.71,5265.1,5656.38,5511.67,5575.93,5581.54,5855.64,5882.25,6619.92,6335.86,6208.6,6215.97,5015.96,4311.96,5008.97,5074.54,4946.81,5429.72,5760.68,5446.0,5640.58,5042.12,5728.14,6057.29,6191.54,6877.42,6948.03,7220.84,7564.49,7879.49,7945.97,8241.4,8530.51,8785.03,8691.39,9455.12,9069.09,9634.02,10196.3,10919.47,11500.87,10790.85,11555.4,11083.71,11558.09,12089.09,11763.78,11028.23,11247.87,11676.38,11813.53,12557.59,11436.63,12059.43,12362.85,12531.08,12133.51,12117.99,11932.16,12584.16,11535.12,10804.72,11372.46,11320.4,10709.92,9484.23,8886.96,9988.02,9863.18,8295.3,8766.36,9362.94,9314.36,8733.58,8624.99,8185.19,9064.74,9596.74,9634.52,10043.33,10748.12,11821.12,11508.69,11244.89,11402.65,12149.86,11598.24,11431.59,11108.48,11714.12,10488.78,10104.09,10663.53,10880.12,10297.94,10371.31,8670.61,8225.49,7186.24,6837.02,6461.0
DE000CBK1001,COMMERZBANK,DE,EUR,178.29,135.91,211.45,260.27,305.12,238.04,303.16,358.5,493.3,405.71,361.98,327.6,303.87,288.86,332.49,305.3,275.92,274.96,349.91,308.08,323.83,348.57,283.68,289.71,297.03,333.62,302.56,246.89,220.22,209.04,184.31,144.48,123.27,120.8,89.62,81.84,116.22,122.58,122.42,104.64,79.93,82.15,75.37,76.78,86.71,93.11,86.9,91.41,105.74,90.07,71.45,65.13,67.66,56.53,55.15,75.05,74.53,83.3,96.68,104.73,110.63,117.08,119.15,115.26,102.82,101.53,93.9,98.32,96.68,97.49,99.2,86.16,78.19,87.65,89.36,87.93,86.21,83.22,84.62,72.79,68.08,72.07,71.16,67.62,52.77,52.84,56.75,62.01,56.75,43.83,43.82,46.24,43.16,44.78,46.36,50.81,57.6,50.78,60.17,65.01,70.81,79.04,86.91,82.36,90.07,90.92,96.7,99.58,109.74,103.34,86.18,85.87,68.25,63.78,71.82,62.84,68.82,62.93,57.31,43.74
DE000ENAG999,E ON N,DE,EUR,5734.94,4592.33,4922.4,5939.6,6646.75,6623.42,7087.8,7888.46,7955.81,7182.67,7412.43,7816.85,6932.85,6674.5,6924.19,6928.1,6030.74,5401.98,5923.44,5610.25,5877.07,6212.25,5743.16,6082.43,6634.8,6503.42,6095.01,6804.34,6010.68,6038.4,5829.5,4645.24,4634.58,5201.4,5224.1,4551.73,4551.46,4916.33,5091.5,4820.97,4122.68,4844.31,4800.16,5176.9,5377.68,5128.67,4081.49,4187.02,3933.07,3778.92,3968.75,4117.47,4141.33,4020.66,4131.66,3865.14,4356.53,4493.59,4718.53,4524.42,4431.95,4652.86,4765.58,4649.04,4956.47,5268.52,4829.93,4649.39,4659.73,4391.38,4528.95,4413.93,3962.36,4111.51,3806.39,3997.73,3899.29,3535.04,3520.0,2995.91,2268.46,2801.94,2504.87,2564.76,2699.76,2415.84,2545.68,2747.25,2601.17,2818.37,2991.13,2567.72,2257.37,2332.36,2097.41,2253.62,2462.45,2473.69,2528.0,2484.0,2860.09,3090.71,3231.3,3716.45,3712.62,3878.28,3820.08,3582.19,3455.23,3360.39,3650.33,3600.43,3579.98,3610.79,3831.72,3611.53,3453.47,3286.14,3465.31,3326.97
DE000KSAG888,K S N,DE,EUR,11344.74,10731.38,11076.73,14247.17,18624.51,14091.88,13907.69,12785.73,13600.7,13599.23,15878.2,15140.11,14993.71,16036.08,16021.06,15096.95,11960.26,12319.03,14058.04,13860.34,15918.43,18453.52,17834.38,20125.45,19630.48,20497.69,20119.49,21540.65,21446.04,20867.84,21532.81,18912.07,14489.75,17304.75,14774.65,12216.49,12939.67,13688.62,14119.54,13508.55,11270.11,12778.21,13882.33,13661.56,13804.11,13328.62,12703.9,12863.86,12699.67,13225.72,13227.32,12510.49,12284.36,10853.08,7075.1,7095.02,7556.17,7497.62,8140.25,8992.96,8727.1,9816.31,9607.04,10069.02,10226.57,9666.53,9049.25,9158.86,8343.24,8196.05,8864.92,8161.83,9152.76,9464.77,9657.76,9724.78,9947.67,12722.84,12521.58,11289.88,10981.1,7736.9,8598.06,7807.02,6392.77,6359.69,7116.86,7577.03,7878.83,6561.66,6638.81,6656.32,6058.48,6488.85,6500.02,7677.49,8056.62,7515.97,7427.67,7642.47,8295.26,8293.18,8437.11,7783.46,8866.28,7856.79,7605.22,8073.1,9100.85,9052.45,9299.35,9511.93,8783.73,8110.1,8673.78,7475.45,6947.04,6164.41,5765.78,5978.72
DE000PSM7770,PROSIEBENSAT 1 MEDIA,DE,EUR,26.09,20.9,19.33,33.73,75.4,65.27,74.42,111.87,130.13,122.75,154.38,139.0,159.44,173.72,202.12,221.86,181.54,178.16,210.21,215.32,286.77,314.33,314.87,360.8,369.55,383.99,351.8,342.4,308.5,337.9,327.66,260.64,225.64,275.7,245.82,228.98,296.86,331.97,321.96,319.45,282.57,298.45,281.42,323.31,341.2,374.81,393.84,378.15,460.71,468.0,482.66,516.65,540.37,579.36,659.72,673.91,683.43,764.21,724.74,797.65,716.62,770.6,737.95,701.94,730.61,748.08,708.47,676.4,668.0,676.73,719.08,710.77,741.49,823.08,824.16,862.77,833.57,856.99,889.14,844.63,848.87,947.06,913.63,887.43,862.67,897.02,896.05,887.7,875.64,760.04,830.27,786.68,783.11,787.22,624.69,702.52,774.81,734.58,808.0,772.63,813.11,806.27,761.73,643.02,651.75,667.49,610.19,659.97,731.9,764.63,659.95,696.42,602.98,520.16,556.74,539.06,530.99,475.32,415.43,362.29
DK0010181759,CARLSBERG B,DK,EUR,349.15,356.95,436.44,518.89,675.93,682.71,734.75,765.51,770.19,753.41,762.93,788.18,802.81,823.91,901.82,872.82,817.34,823.48,950.77,1013.6,1119.99,1171.6,1015.36,1078.4,1070.1,1142.5,1166.64,1287.23,1249.79,1176.75,1064.28,813.55,645.37,742.36,795.78,765.4,822.31,855.26,903.68,943.81,816.01,862.15,888.64,950.33,971.4,944.52,1066.32,1072.06,1171.48,1127.18,1078.87,1028.34,1054.09,989.32,1094.88,1070.94,1140.82,1106.36,1214.99,1226.36,1077.97,1168.43,1118.14,1122.06,1169.08,1210.37,1079.01,1027.2,999.28,989.28,1003.49,874.34,826.17,963.62,942.04,1040.48,1047.72,1035.85,1000.71,860.36,875.44,940.18,970.53,1017.84,956.75,986.98,1106.18,1128.98,1118.8,1098.11,1150.9,1084.84,1105.48,1043.52,986.54,1002.06,1047.55,1021.49,1090.2,1174.45,1282.7,1255.75,1303.38,1348.97,1288.29,1344.2,1396.35,1414.21,1516.6,1446.37,1431.07,1349.16,1336.07,1417.26,1451.79,1472.32,1443.91,1327.84,1332.69,1276.7
