ISIN,NAME,Country,Region,2011-01-31 00:00:00,2011-02-28 00:00:00,2011-03-31 00:00:00,2011-04-29 00:00:00,2011-05-31 00:00:00,2011-06-30 00:00:00,2011-07-29 00:00:00,2011-08-31 00:00:00,2011-09-30 00:00:00,2011-10-31 00:00:00,2011-11-30 00:00:00,2011-12-30 00:00:00,2012-01-31 00:00:00,2012-02-29 00:00:00,2012-03-30 00:00:00,2012-04-30 00:00:00,2012-05-31 00:00:00,2012-06-29 00:00:00,2012-07-31 00:00:00,2012-08-31 00:00:00,2012-09-28 00:00:00,2012-10-31 00:00:00,2012-11-30 00:00:00,2012-12-31 00:00:00,2013-01-31 00:00:00,2013-02-28 00:00:00,2013-03-29 00:00:00,2013-04-30 00:00:00,2013-05-31 00:00:00,2013-06-28 00:00:00,2013-07-31 00:00:00,2013-08-30 00:00:00,2013-09-30 00:00:00,2013-10-31 00:00:00,2013-11-29 00:00:00,2013-12-31 00:00:00,2014-01-31 00:00:00,2014-02-28 00:00:00,2014-03-31 00:00:00,2014-04-30 00:00:00,2014-05-30 00:00:00,2014-06-30 00:00:00,2014-07-31 00:00:00,2014-08-29 00:00:00,2014-09-30 00:00:00,2014-10-31 00:00:00,2014-11-28 00:00:00,2014-12-31 00:00:00,2015-01-30 00:00:00,2015-02-27 00:00:00,2015-03-31 00:00:00,2015-04-30 00:00:00,2015-05-29 00:00:00,2015-06-30 00:00:00,2015-07-31 00:00:00,2015-08-31 00:00:00,2015-09-30 00:00:00,2015-10-30 00:00:00,2015-11-30 00:00:00,2015-12-31 00:00:00,2016-01-29 00:00:00,2016-02-29 00:00:00,2016-03-31 00:00:00,2016-04-29 00:00:00,2016-05-31 00:00:00,2016-06-30 00:00:00,2016-07-29 00:00:00,2016-08-31 00:00:00,2016-09-30 00:00:00,2016-10-31 00:00:00,2016-11-30 00:00:00,2016-12-30 00:00:00,2017-01-31 00:00:00,2017-02-28 00:00:00,2017-03-31 00:00:00,2017-04-28 00:00:00,2017-05-31 00:00:00,2017-06-30 00:00:00,2017-07-31 00:00:00,2017-08-31 00:00:00,2017-09-29 00:00:00,2017-10-31 00:00:00,2017-11-30 00:00:00,2017-12-29 00:00:00,2018-01-31 00:00:00,2018-02-28 00:00:00,2018-03-30 00:00:00,2018-04-30 00:00:00,2018-05-31 00:00:00,2018-06-29 00:00:00,2018-07-31 00:00:00,2018-08-31 00:00:00,2018-09-28 00:00:00,2018-10-31 00:00:00,2018-11-30 00:00:00,2018-12-31 00:00:00,2019-01-31 00:00:00,2019-02-28 00:00:00,2019-03-29 00:00:00,2019-04-30 00:00:00,2019-05-31 00:00:00,2019-06-28 00:00:00,2019-07-31 00:00:00,2019-08-30 00:00:00,2019-09-30 00:00:00,2019-10-31 00:00:00,2019-11-29 00:00:00,2019-12-31 00:00:00,2020-01-31 00:00:00,2020-02-28 00:00:00,2020-03-31 00:00:00,2020-04-30 00:00:00,2020-05-29 00:00:00,2020-06-30 00:00:00,2020-07-31 00:00:00,2020-08-31 00:00:00,2020-09-30 00:00:00,2020-10-30 00:00:00,2020-11-30 00:00:00,2020-12-31 00:00:00
GB0033986497,ITV,GB,EUR,16697.61,19028.71,16634.85,17018.49,15689.87,15400.74,15405.2,13380.3,12393.82,13870.38,13752.12,14302.14,15960.97,18540.85,19062.15,18353.89,15367.38,16454.74,16201.38,18121.02,19550.71,19273.63,21908.99,23636.86,25158.32,26059.5,27159.52,27085.33,28745.48,30730.99,36966.64,36824.01,41055.82,44611.61,45270.46,46737.12,46973.54,49215.93,46438.46,46273.16,45991.45,45878.52,53053.71,52813.12,50723.85,49242.61,50861.7,50877.29,50099.04,52791.98,56923.94,61315.81,65374.4,65150.34,68916.94,60542.92,58626.77,61790.2,64664.04,64623.54,59990.96,54917.37,54953.48,55561.7,52655.76,40458.88,43828.38,44270.9,40955.7,35548.27,35844.68,43553.09,43656.88,43032.71,46744.0,48556.37,45151.96,42112.01,40761.78,36524.21,41889.79,39625.86,39263.2,40586.72,43078.67,39990.15,36681.01,39289.39,40697.97,43210.94,40675.08,39276.13,38719.26,36440.34,35471.49,30445.12,32566.35,33387.43,31710.46,35512.17,26947.12,27400.35,27081.62,28149.53,30927.77,35167.41,38137.0,40646.53,36267.08,30249.46,16633.83,19606.93,20167.12,18749.73,15116.17,16519.95,17763.11,18953.41,25521.56,29664.46
GB00B012BV22,MARSHALLS,GB,EUR,22885.4,23595.76,22902.54,25451.37,23774.77,22190.79,23113.16,20770.66,19821.66,18278.43,19156.9,18519.85,19376.69,20614.05,20723.12,19939.07,16973.67,19211.25,17582.84,18422.46,19115.98,20189.65,22434.08,22129.77,24241.06,22864.58,26503.05,27654.38,29849.18,28706.85,33142.46,32765.3,41427.64,40400.28,41250.29,42187.37,41980.09,44624.16,42645.7,43254.11,40906.73,43398.55,40048.78,46196.0,48025.02,47455.45,53630.88,54385.8,54736.08,56091.08,61514.7,61961.85,68975.52,74082.87,75392.98,77789.04,81598.67,81326.85,75264.46,72798.5,66289.62,62245.61,77762.19,71507.95,72088.76,49346.93,56554.35,64001.21,57509.64,52482.55,57627.92,56702.93,57042.34,58100.12,69211.63,78042.5,83483.72,78197.37,81121.91,90665.32,93906.13,102369.39,95178.54,99512.25,95802.59,92869.47,94868.71,95464.03,92313.3,89343.93,94208.04,97269.75,89718.44,92050.24,92130.66,99130.63,112014.49,120835.01,134961.35,140808.77,136242.84,148198.12,132865.44,144200.72,139183.8,158104.84,173148.47,195644.95,178718.61,159464.26,124671.49,138086.73,137998.25,130705.83,133994.6,146237.12,144970.87,148656.96,162318.09,175468.88
GB00B012TP20,HALFORDS GROUP,GB,EUR,333.37,323.18,286.2,337.74,338.19,316.91,281.69,265.56,242.06,280.77,275.92,245.42,275.07,276.53,271.17,244.1,203.45,196.44,187.69,217.32,245.42,324.72,318.91,322.55,322.36,285.53,292.52,320.36,297.76,287.29,343.34,343.96,391.51,417.92,491.4,459.1,468.32,490.68,478.49,464.59,507.59,502.44,513.29,501.75,487.22,502.3,474.13,469.28,427.37,440.74,438.41,447.93,470.99,532.19,544.06,523.83,457.29,439.09,366.86,328.76,357.62,369.14,378.61,411.21,424.54,285.82,311.24,312.89,312.92,284.55,293.94,315.3,326.64,303.18,318.11,346.85,336.37,318.61,315.05,308.98,349.21,325.93,345.2,358.78,365.55,368.98,345.75,394.46,339.64,346.37,335.74,335.12,323.15,308.63,291.59,260.03,243.93,251.97,242.05,243.83,227.27,228.87,199.6,187.05,178.07,174.02,176.37,197.77,190.29,168.95,76.32,120.13,199.72,165.61,168.98,194.82,206.8,274.22,311.98,321.84
GB00B019KW72,SAINSBURY J,GB,EUR,22453.31,22710.6,19748.97,21346.55,21557.91,20041.8,18917.92,18506.05,16223.5,18296.29,18391.66,18107.22,17506.12,18329.65,19132.06,19232.22,17716.78,18887.51,20238.57,20789.82,22419.93,22824.88,22179.39,22739.41,21253.67,21277.95,23297.74,24044.05,23729.09,22533.48,24951.81,24877.4,26510.58,26502.59,28249.64,25590.79,23994.66,24304.54,22308.17,23995.52,25497.2,23693.25,23201.84,21174.77,17907.23,17250.36,16364.64,17222.06,17173.63,18812.66,17227.23,18721.12,17712.61,19249.29,19071.17,17220.97,18239.5,18981.28,17904.14,17876.04,16293.4,16614.76,18610.89,19833.27,18902.03,15019.92,14403.93,15222.2,15443.4,14816.06,14170.86,15125.17,15931.23,16350.41,16227.29,17494.32,18254.86,16452.74,16240.71,15277.04,16061.87,16205.26,16038.18,16669.18,18313.69,18201.26,17085.58,21707.15,21602.31,22134.56,22389.18,21994.39,21903.8,20755.09,20517.93,17794.91,19780.66,16059.66,16193.38,15293.54,13297.58,13682.79,13211.08,13103.13,14860.98,14447.81,15458.02,16983.93,14878.44,13943.13,14548.4,13934.31,13374.92,14380.23,13697.92,13723.83,13766.27,14536.32,16532.05,18081.74
GB00B01QGK86,NCC GROUP,GB,EUR,646.14,586.97,597.49,638.21,594.53,650.81,761.72,755.41,696.73,714.36,713.93,865.99,911.29,944.49,965.58,966.09,790.64,840.98,880.6,966.89,1018.12,985.63,909.68,1012.5,911.29,911.44,879.01,722.06,684.69,714.54,799.82,883.54,1000.9,1098.49,1140.48,1277.44,1378.15,1537.06,1310.64,1336.32,1271.19,1369.31,1490.08,1494.23,1346.93,1336.02,1364.22,1359.95,1450.62,1500.87,1240.74,1366.32,1379.49,1446.9,1567.1,1529.39,1790.53,1838.9,1876.4,1912.16,1947.6,1766.28,1564.37,1669.51,1825.76,1532.23,1875.43,1832.36,1997.7,1014.84,1030.31,979.68,1030.37,649.18,735.26,815.05,944.56,940.36,1130.72,1077.53,1305.9,1373.17,1348.01,1422.38,1294.68,1240.71,1195.19,1226.54,1281.39,1224.73,1305.96,1295.19,1199.0,1154.84,1101.56,1026.38,777.09,760.66,848.18,1058.3,970.44,968.08,1052.07,999.97,1015.3,1146.92,1263.33,1412.9,1340.45,1261.72,979.86,981.16,902.82,1043.48,1055.94,1147.33,1083.17,1142.82,1267.87,1667.36
GB00B02J6398,ADMIRAL GROUP,GB,EUR,1256.39,1311.52,1189.22,1347.33,1382.08,1299.56,1239.15,1083.14,987.26,954.91,728.04,664.41,745.12,863.3,951.65,986.75,827.39,967.3,885.22,974.64,916.12,961.73,966.22,1015.9,1044.68,1023.11,1089.71,1074.18,1133.0,1124.13,1188.0,1089.49,1159.67,1193.42,1182.54,1260.13,1379.24,1396.7,1382.67,1420.62,1471.77,1593.92,1480.36,1334.27,1301.83,1336.8,1215.44,1290.18,1361.18,1426.72,1421.6,1498.56,1468.71,1410.02,1493.9,1540.95,1519.36,1663.59,1629.51,1632.92,1680.48,1611.9,1903.36,1816.65,1977.77,1873.71,1983.79,1853.81,1895.25,1666.54,1691.21,1607.49,1591.01,1619.76,1770.99,1852.58,1919.79,1899.44,1990.37,1816.5,1833.92,1922.09,1958.27,2037.36,1976.99,1910.36,1946.0,2065.09,1984.19,1950.28,2012.39,2093.63,2162.7,2050.82,2120.08,2078.69,2172.17,2314.08,2254.55,2290.93,2139.16,2312.98,2183.97,2152.15,2213.75,2219.23,2347.83,2594.44,2525.71,2288.09,2345.28,2492.74,2503.42,2465.54,2734.04,3064.57,3033.81,3195.82,3428.14,3570.25
GB00B033F229,CENTRICA,GB,EUR,1080.41,1166.38,1099.47,1165.31,1139.91,1130.03,1095.73,1060.65,1024.29,1057.75,1048.4,993.03,1022.62,1072.59,1116.55,1140.14,1089.47,1141.07,1136.29,1187.17,1227.98,1211.3,1211.68,1257.99,1288.05,1239.9,1295.26,1381.41,1378.29,1306.99,1418.14,1428.13,1451.06,1376.12,1343.11,1395.76,1239.59,1295.71,1332.22,1399.89,1414.21,1342.81,1310.61,1332.62,1274.35,1235.95,1138.25,1111.01,1126.91,964.19,959.18,1035.32,1117.41,1094.39,1097.01,986.67,915.81,935.95,879.98,861.63,778.67,776.96,877.21,936.07,828.21,841.66,893.76,850.56,827.66,742.71,746.21,821.52,801.43,801.89,770.63,727.14,777.94,770.82,775.69,763.51,743.67,681.81,591.86,562.22,573.83,595.78,603.17,640.54,620.7,665.44,623.83,595.48,645.81,616.05,575.66,562.74,587.69,542.39,487.4,453.68,420.5,398.55,332.33,302.82,324.17,342.5,378.51,431.53,407.95,336.03,172.24,183.58,164.7,173.71,233.5,224.87,189.06,175.36,214.86,232.36
GB00B03HDJ73,ESKEN LIMITED DEAD - DELIST.02/04/24,GB,EUR,307.94,317.01,308.81,318.24,314.04,317.65,309.55,297.72,272.09,261.66,255.25,258.47,274.27,272.33,283.68,287.87,253.32,254.76,263.5,255.71,273.2,248.48,238.31,249.8,224.03,204.83,178.9,190.77,205.95,211.24,225.04,271.53,308.97,348.21,354.89,356.27,341.44,394.85,339.91,357.99,398.41,370.75,338.54,331.69,286.37,252.7,260.63,276.59,259.1,273.5,250.67,270.73,280.0,279.31,289.62,293.86,285.59,287.93,271.55,270.31,249.21,250.81,258.67,258.62,319.95,378.24,401.49,367.1,390.86,357.44,359.59,404.48,413.56,434.2,482.62,540.34,669.15,728.9,688.59,715.26,697.06,722.37,737.65,743.93,653.21,642.33,618.37,670.34,586.57,615.91,625.25,627.44,669.74,559.84,521.06,384.08,420.33,420.57,413.65,406.21,314.29,302.58,301.62,314.62,334.75,330.41,314.74,306.43,288.51,211.04,126.11,167.53,137.41,96.52,76.31,73.76,57.39,54.01,67.52,80.4
GB00B04V1276,GRAINGER,GB,EUR,3916.45,4084.02,4271.71,4763.91,5122.12,5179.51,4794.36,4225.9,3350.52,3377.4,4289.02,4180.6,3927.65,4413.68,4205.64,4049.8,3331.66,3611.52,3581.95,3938.67,4400.6,4500.44,4521.59,4936.81,5070.95,5302.08,5280.5,5420.44,5998.33,5637.68,6781.03,6843.46,7276.59,8032.67,8463.61,8740.08,9051.27,10666.02,10403.44,9334.63,9424.72,9332.47,9429.66,8952.36,7808.59,7851.4,8010.84,7686.48,7636.12,8534.0,8030.33,8546.68,8510.63,9460.24,9805.5,9526.58,9482.17,10114.6,9700.16,9104.88,8679.84,8009.77,8630.88,8652.79,9431.51,7555.16,7705.77,8101.29,7976.16,7203.26,7514.83,7945.98,8110.77,8523.84,8321.82,8742.93,9436.17,9293.5,9421.55,8952.69,9788.79,10057.32,10355.07,10763.07,11290.98,10348.68,11153.58,11875.83,11251.07,11250.8,11120.3,11040.14,10824.11,9580.58,8938.34,8301.42,9334.36,10206.93,9578.33,10206.47,9904.39,9778.08,8710.26,9303.34,9483.12,10395.1,11475.52,13124.94,12351.17,11976.03,10166.72,10661.39,11297.36,11251.62,12127.4,13343.81,12233.51,11510.83,12004.2,12500.36
GB00B06QFB75,IG GROUP HOLDINGS,GB,EUR,724.81,729.82,732.73,779.81,739.87,701.41,727.35,728.97,720.92,778.71,784.35,767.14,782.98,740.23,753.09,787.5,698.22,786.92,736.37,716.22,782.47,762.27,737.41,794.72,777.87,823.57,892.0,922.0,965.67,967.72,963.14,966.57,1062.14,1116.53,1085.5,1155.73,1177.07,1212.73,1195.95,1227.71,1153.41,1148.39,1177.35,1152.44,1101.79,1140.62,1258.64,1329.94,1301.36,1355.75,1263.13,1359.23,1431.17,1408.95,1401.77,1338.18,1398.85,1436.91,1434.83,1456.63,1295.54,1321.42,1432.7,1410.93,1449.94,1348.35,1464.07,1551.92,1447.16,1289.1,1343.17,780.91,857.69,867.73,809.75,915.62,981.72,960.74,1092.68,1082.25,1159.83,1170.37,1181.16,1310.81,1482.49,1521.41,1527.88,1561.3,1571.06,1552.47,1649.07,1604.69,1188.26,1110.12,1084.67,1043.36,1225.04,1101.16,993.72,974.68,1011.48,1090.41,1026.8,964.11,1142.88,1265.42,1345.36,1417.01,1373.17,1350.21,1346.92,1493.48,1484.19,1586.12,1515.94,1658.9,1668.48,1604.44,1754.57,1921.32
GB00B0744359,ESSENTRA,GB,EUR,238.33,258.0,257.49,309.31,329.19,318.14,302.1,320.38,294.92,348.69,335.92,321.61,325.36,391.06,412.87,416.59,381.77,414.6,402.48,469.43,462.99,513.94,523.3,497.73,508.42,539.59,615.43,619.77,596.03,599.69,661.38,671.35,687.54,714.0,761.89,806.99,773.26,846.01,825.07,775.9,760.64,749.84,746.7,817.5,747.87,635.32,683.96,660.24,721.1,910.05,863.71,864.86,893.63,914.56,833.9,767.84,702.97,767.79,771.91,720.56,614.75,686.65,714.25,714.33,725.48,411.83,386.7,405.84,383.92,378.73,301.32,346.48,313.29,411.38,410.27,437.82,463.9,458.25,441.2,430.02,468.74,446.74,432.7,452.94,459.96,389.99,387.73,396.14,411.7,413.64,411.67,377.21,349.74,323.22,324.27,288.77,324.92,331.88,356.37,377.29,349.41,373.92,357.56,335.28,364.66,343.15,378.81,401.04,384.03,318.47,226.57,244.68,250.14,250.0,275.05,285.43,229.21,221.7,283.11,291.02
GB00B0744B38,BUNZL,GB,EUR,77197.2,78338.49,75629.67,78643.64,81727.61,81120.65,82038.33,84382.23,77602.91,84276.3,85427.99,89904.13,88914.49,100565.93,104976.25,108710.15,104904.86,108991.88,116288.81,118946.52,119313.5,110020.09,110825.23,110220.56,120716.6,128634.42,132146.32,133775.44,132806.94,132445.52,145731.1,143631.0,147821.58,150927.9,156240.5,165033.1,156755.63,181151.1,182845.67,195055.81,195332.86,193163.07,187083.49,190392.36,181787.65,188870.76,196057.96,192802.03,199712.67,205388.73,190531.11,198098.96,205439.72,194089.21,203220.98,189915.88,190379.31,203865.91,206503.39,198510.08,189325.5,192474.38,207752.42,213416.48,215357.09,222760.28,227298.7,223553.51,214392.77,194344.09,187527.63,189875.33,191491.8,204457.49,211373.58,226988.4,231473.44,219117.15,222389.8,219452.85,224242.8,229589.69,212449.99,207992.3,217381.42,199889.03,218082.03,215760.91,229300.74,228005.45,223576.14,234539.12,236787.11,222204.08,233496.06,228540.93,239139.55,239082.4,249913.98,228008.37,205286.2,203565.24,202731.13,188789.92,201658.47,200096.35,213089.73,212275.61,200997.18,185344.91,156785.11,169082.9,180978.55,207674.32,223858.28,251642.96,251496.54,244193.76,247827.77,264563.18
GB00B082RF11,RENTOKIL INITIAL,GB,EUR,28911.39,26645.21,26013.74,28346.85,29293.69,27516.25,27172.15,23767.21,20126.49,20955.75,18845.55,17556.59,21355.6,22467.88,24589.67,25739.97,21226.13,21127.52,20674.85,22384.62,24240.8,26162.7,26632.93,28738.46,26127.53,25940.09,28093.5,27669.31,25830.43,25400.02,27847.06,29339.7,33312.54,31684.83,32799.71,36196.14,37374.14,42095.99,38699.67,38408.62,37865.04,36439.8,38273.72,40537.39,36762.12,37942.17,35904.57,36409.03,34954.22,40250.47,39064.39,40255.64,43752.71,45399.89,44712.89,44749.16,43716.07,46814.01,47135.0,46065.05,43610.01,45359.91,49855.98,51199.2,52026.18,51258.94,56654.5,55849.99,57569.08,55568.24,53403.14,54736.88,57311.53,59317.12,61500.13,64835.11,69007.79,71448.39,77105.79,79281.29,81491.1,90104.03,87006.58,86935.09,85340.17,80627.4,77013.63,86297.63,93039.42,94521.78,90834.47,86547.96,85070.94,82779.25,86266.94,87990.21,90827.61,95654.41,94323.16,105071.33,97678.31,104549.47,110074.99,113688.1,119534.31,121950.57,119328.6,124436.58,127647.99,128189.98,99707.49,124052.16,127356.64,130563.97,145384.8,147981.52,143577.96,141026.32,137667.56,144443.47
GB00B0FYMT95,HELICAL REIT,GB,EUR,229504.26,231565.09,220241.91,220879.28,227068.69,209497.24,206189.99,195951.44,155660.66,165847.21,141201.24,150208.24,151704.32,155227.24,157121.91,159899.28,135784.04,152953.38,163144.24,153214.96,160247.25,164345.69,189979.9,199624.57,194494.59,185809.21,191742.25,205873.31,214289.54,204666.88,245202.8,224252.71,260166.38,260717.31,294618.08,294307.96,310145.78,340202.04,339116.35,333590.36,365154.39,325700.87,318804.59,308562.68,313056.45,309605.41,305008.42,331239.64,318014.41,343093.21,324835.31,332643.53,351479.1,352209.11,373021.53,367427.04,349313.55,383280.22,384153.58,395347.75,323985.48,298613.8,317772.6,321986.65,329299.43,218387.69,216519.85,213960.38,201769.66,185432.21,208055.26,210877.11,214344.31,232184.41,226797.17,247946.99,250587.08,230874.99,268799.75,252823.95,238266.22,240934.53,241990.67,272763.99,269048.04,283264.52,270003.5,307784.58,297348.82,271924.62,255031.4,268491.99,262249.65,241434.2,250080.13,248849.19,270723.66,276997.3,263781.85,274683.19,279852.4,292930.21,272264.84,267754.77,299410.34,316422.06,343975.35,394759.67,397780.23,377809.66,272830.42,285468.74,264255.13,244477.14,255910.59,243920.57,244619.16,281500.53,311172.03,329185.92
GB00B0KM9T71,STHREE,GB,EUR,357.29,408.44,394.15,438.69,414.1,390.06,361.95,247.92,217.75,281.63,247.94,228.23,278.92,297.14,348.32,365.62,274.09,278.52,301.24,302.99,306.42,322.92,342.15,364.66,359.43,365.48,356.85,353.9,372.84,350.79,364.38,367.48,401.35,402.66,377.5,422.65,445.21,496.9,471.06,494.76,426.64,480.31,439.18,418.51,410.29,358.37,357.37,337.39,372.19,374.19,379.03,430.46,436.89,442.59,454.99,404.51,395.55,417.8,375.05,365.82,332.36,327.32,343.33,389.63,372.9,260.14,267.19,253.07,252.78,228.27,275.29,305.37,320.07,308.9,313.64,335.07,326.63,328.12,343.57,348.75,387.05,386.64,386.27,414.66,419.37,395.46,376.4,380.9,365.14,411.95,377.9,391.66,420.27,334.79,317.39,316.82,312.96,366.1,304.35,352.93,343.49,325.16,308.44,277.3,334.72,337.1,402.47,458.13,439.03,370.04,259.09,247.45,263.97,304.41,304.19,307.88,283.11,290.23,367.28,371.69
GB00B0LCW083,HIKMA PHARMACEUTICALS,GB,EUR,465.46,450.02,427.57,476.56,508.89,443.81,407.8,357.43,324.87,398.33,359.07,352.53,414.54,428.41,396.92,375.77,366.95,377.11,401.83,429.48,434.54,441.29,447.89,458.19,473.62,486.91,581.56,567.27,548.62,538.09,628.91,585.16,632.17,724.26,741.52,746.65,740.88,902.05,1039.42,990.12,1080.51,1084.01,1147.53,1087.75,1065.5,1149.79,1164.7,1170.29,1344.26,1449.43,1199.2,1200.94,1210.56,1160.59,1426.82,1339.99,1322.63,1279.91,1248.09,1298.82,1096.26,1003.9,1089.87,1245.34,1290.12,1271.02,1348.91,1081.07,1015.13,829.28,823.0,905.81,888.65,1036.07,959.28,979.45,851.69,746.29,727.55,634.91,639.43,608.33,548.72,603.72,541.19,467.21,667.19,707.86,717.84,790.73,858.91,1027.81,967.41,974.29,911.23,876.39,849.53,889.93,936.1,933.25,807.48,888.64,913.78,1001.6,1105.43,1060.53,1010.02,1075.47,984.69,931.22,1043.55,1236.32,1314.54,1134.43,1167.04,1319.64,1393.99,1349.06,1447.32,1430.76
GB00B0N8QD54,BRITVIC DEAD - DELIST.20/01/25,GB,EUR,383.09,316.08,338.0,364.15,382.96,341.81,310.86,279.44,264.83,287.38,288.17,280.52,304.59,340.42,344.88,348.23,290.88,294.9,268.7,289.32,335.09,329.82,361.71,389.04,418.53,378.3,396.91,402.8,477.6,462.46,490.2,527.3,551.05,596.82,658.16,695.21,690.33,789.77,749.8,741.52,765.22,760.2,723.79,696.25,661.81,665.34,635.01,656.77,660.75,738.27,680.9,697.67,704.3,711.01,675.02,648.81,647.59,680.22,680.54,691.44,660.42,622.77,658.52,665.02,640.49,509.44,540.57,548.17,510.27,441.41,465.15,471.17,529.22,528.48,544.51,578.59,607.72,610.54,639.36,661.23,688.48,682.8,740.15,767.69,726.64,649.89,666.05,688.47,756.67,722.47,740.86,744.12,716.81,709.99,767.67,733.31,834.15,880.31,893.85,857.65,815.38,821.95,816.15,767.93,880.95,928.35,911.07,891.14,907.32,809.82,646.9,687.14,660.62,707.57,779.43,843.93,789.37,709.67,813.67,847.78
GB00B0SWJX34,LONDON STOCK EXCHANGE GROUP,GB,EUR,593.75,641.41,584.71,636.93,707.13,746.36,729.97,668.52,566.29,647.95,603.66,557.24,619.2,649.87,745.11,796.83,694.18,710.23,698.95,726.1,700.67,723.14,720.84,821.89,887.1,941.04,921.59,969.94,990.62,942.38,1123.2,1135.87,1171.57,1241.71,1254.45,1359.64,1432.43,1609.12,1555.75,1449.34,1555.73,1625.56,1566.6,1624.53,1574.08,1675.64,1835.61,1808.03,1854.45,2000.94,1905.81,2045.1,1967.85,1956.32,2138.54,2042.99,1931.46,2071.84,2102.7,2131.87,1849.86,1967.24,2136.51,2094.92,2118.58,1800.67,1960.83,1928.53,1944.02,1833.66,1835.06,1924.5,2132.28,2047.2,2119.31,2339.3,2385.18,2554.81,2665.51,2755.63,2782.02,2704.0,2769.52,2777.94,3023.42,3004.79,3133.62,3206.53,3253.24,3223.49,3149.73,3294.61,3278.34,3022.4,2820.79,2835.95,3301.95,3286.23,3393.69,3583.2,3681.8,3859.86,4485.2,4695.62,4993.2,4989.22,4928.49,5692.46,5727.17,5365.33,5004.95,5249.31,5541.16,5764.23,6215.28,6594.04,6421.75,5990.03,6056.32,6891.06
GB00B0WMWD03,QINETIQ GROUP,GB,EUR,117.41,113.65,107.84,111.48,104.27,107.12,102.54,113.32,101.95,105.72,111.31,115.56,115.1,136.26,143.68,140.26,133.2,139.1,148.15,155.18,174.83,181.33,181.21,170.42,171.34,179.05,181.03,169.45,161.49,157.28,161.14,169.67,181.03,185.5,207.86,209.69,215.57,225.53,221.03,208.9,205.75,207.52,204.91,214.47,216.99,192.58,184.78,174.68,169.2,185.82,170.63,187.46,217.39,212.4,222.87,218.98,208.81,211.49,241.93,244.09,202.98,200.01,201.86,201.85,220.46,183.13,183.77,189.17,192.75,176.11,190.25,203.48,209.49,217.73,220.29,240.01,254.49,221.62,200.79,190.3,212.7,208.14,187.83,201.08,189.85,183.23,187.64,205.85,228.03,230.87,230.15,232.01,245.83,233.72,249.52,240.26,264.38,270.68,260.34,260.63,243.62,235.87,234.89,236.82,239.79,274.82,291.27,319.37,314.91,297.87,270.67,259.95,247.24,249.11,272.09,264.86,243.47,210.43,269.67,300.95
GB00B0YG1K06,RESTAURANT GROUP DEAD - DELIST.22/12/23,GB,EUR,10808.08,10832.35,11405.46,13252.55,11859.77,11474.28,11668.09,11316.61,10580.52,11946.51,11850.37,11421.91,11547.32,10940.47,11671.77,11253.48,10628.53,11705.38,12882.12,13195.46,14752.73,15417.79,15685.23,16058.29,15245.66,16236.08,18141.25,19151.01,20071.98,19640.91,20790.81,21654.58,22520.13,24189.98,24684.91,25630.25,26291.37,29350.48,31072.01,27542.53,26219.84,27452.43,27782.97,28571.86,28532.31,29193.11,27456.95,27758.31,29147.76,30783.98,26968.15,28186.78,28400.28,29924.87,28775.5,28024.22,28237.13,30581.21,27291.89,27903.03,20880.09,20879.19,15583.8,11129.46,14719.95,10976.49,13426.31,13928.56,14503.47,13319.33,11782.63,11649.37,10709.65,11760.78,12115.86,13136.81,13659.72,12757.2,13220.53,13389.25,12422.82,12369.28,11902.87,12514.19,11069.41,10268.96,10919.57,12816.76,12725.01,11797.99,11038.87,12077.08,12623.2,10011.11,8170.34,8076.32,8721.94,7494.14,6837.6,8348.04,7314.42,7545.58,8394.16,8398.22,8001.31,8011.96,8741.24,9859.76,7770.57,6182.21,2377.93,3107.22,3443.49,3179.19,2648.91,3451.23,2922.01,2391.1,3910.56,4007.12
GB00B128J450,IP GROUP,GB,EUR,99.02,133.08,138.44,157.32,146.26,144.83,137.61,137.98,133.43,205.91,203.51,221.63,253.8,337.71,390.19,430.59,382.19,427.91,402.9,369.07,356.68,347.04,327.13,355.19,358.29,367.65,413.16,439.65,381.57,366.8,400.9,372.97,419.08,430.41,573.17,512.53,527.64,657.23,633.4,531.0,548.95,624.61,559.63,650.09,605.25,605.19,609.87,584.42,647.23,700.73,613.89,553.95,597.53,594.25,579.93,629.26,637.49,672.01,658.58,552.87,483.04,461.55,461.82,460.77,448.49,347.34,382.88,455.33,398.85,336.22,318.23,404.26,441.77,362.04,358.54,330.24,328.84,320.4,344.27,272.97,337.32,360.16,372.09,354.12,332.52,289.87,294.6,337.72,336.02,306.78,298.08,310.12,308.28,250.54,272.63,253.46,255.53,246.18,209.66,238.9,185.24,173.99,153.93,126.76,143.85,132.79,142.7,172.36,166.92,155.89,113.84,128.29,141.83,144.69,159.95,180.1,184.79,188.37,210.4,247.74
