ISIN,NAME,Country,Region,2014-01-31 00:00:00,2014-02-28 00:00:00,2014-03-31 00:00:00,2014-04-30 00:00:00,2014-05-30 00:00:00,2014-06-30 00:00:00,2014-07-31 00:00:00,2014-08-29 00:00:00,2014-09-30 00:00:00,2014-10-31 00:00:00,2014-11-28 00:00:00,2014-12-31 00:00:00,2015-01-30 00:00:00,2015-02-27 00:00:00,2015-03-31 00:00:00,2015-04-30 00:00:00,2015-05-29 00:00:00,2015-06-30 00:00:00,2015-07-31 00:00:00,2015-08-31 00:00:00,2015-09-30 00:00:00,2015-10-30 00:00:00,2015-11-30 00:00:00,2015-12-31 00:00:00,2016-01-29 00:00:00,2016-02-29 00:00:00,2016-03-31 00:00:00,2016-04-29 00:00:00,2016-05-31 00:00:00,2016-06-30 00:00:00,2016-07-29 00:00:00,2016-08-31 00:00:00,2016-09-30 00:00:00,2016-10-31 00:00:00,2016-11-30 00:00:00,2016-12-30 00:00:00,2017-01-31 00:00:00,2017-02-28 00:00:00,2017-03-31 00:00:00,2017-04-28 00:00:00,2017-05-31 00:00:00,2017-06-30 00:00:00,2017-07-31 00:00:00,2017-08-31 00:00:00,2017-09-29 00:00:00,2017-10-31 00:00:00,2017-11-30 00:00:00,2017-12-29 00:00:00,2018-01-31 00:00:00,2018-02-28 00:00:00,2018-03-30 00:00:00,2018-04-30 00:00:00,2018-05-31 00:00:00,2018-06-29 00:00:00,2018-07-31 00:00:00,2018-08-31 00:00:00,2018-09-28 00:00:00,2018-10-31 00:00:00,2018-11-30 00:00:00,2018-12-31 00:00:00,2019-01-31 00:00:00,2019-02-28 00:00:00,2019-03-29 00:00:00,2019-04-30 00:00:00,2019-05-31 00:00:00,2019-06-28 00:00:00,2019-07-31 00:00:00,2019-08-30 00:00:00,2019-09-30 00:00:00,2019-10-31 00:00:00,2019-11-29 00:00:00,2019-12-31 00:00:00,2020-01-31 00:00:00,2020-02-28 00:00:00,2020-03-31 00:00:00,2020-04-30 00:00:00,2020-05-29 00:00:00,2020-06-30 00:00:00,2020-07-31 00:00:00,2020-08-31 00:00:00,2020-09-30 00:00:00,2020-10-30 00:00:00,2020-11-30 00:00:00,2020-12-31 00:00:00,2021-01-29 00:00:00,2021-02-26 00:00:00,2021-03-31 00:00:00,2021-04-30 00:00:00,2021-05-31 00:00:00,2021-06-30 00:00:00,2021-07-30 00:00:00,2021-08-31 00:00:00,2021-09-30 00:00:00,2021-10-29 00:00:00,2021-11-30 00:00:00,2021-12-31 00:00:00,2022-01-31 00:00:00,2022-02-28 00:00:00,2022-03-31 00:00:00,2022-04-29 00:00:00,2022-05-31 00:00:00,2022-06-30 00:00:00,2022-07-29 00:00:00,2022-08-31 00:00:00,2022-09-30 00:00:00,2022-10-31 00:00:00,2022-11-30 00:00:00,2022-12-30 00:00:00,2023-01-31 00:00:00,2023-02-28 00:00:00,2023-03-31 00:00:00,2023-04-28 00:00:00,2023-05-31 00:00:00,2023-06-30 00:00:00,2023-07-31 00:00:00,2023-08-31 00:00:00,2023-09-29 00:00:00,2023-10-31 00:00:00,2023-11-30 00:00:00,2023-12-29 00:00:00
FR001400AJ45,MICHELIN,FR,EUR,1802.8,2088.05,2135.63,2082.73,2166.08,2097.82,1928.11,1946.43,1656.54,1522.27,1618.86,1599.38,1718.5,1693.48,1746.51,1961.28,1925.1,1884.55,1773.5,1739.99,1635.5,1801.14,1803.64,1718.4,1636.82,1630.8,1844.22,1878.82,1889.87,1759.41,1900.47,1972.63,2056.45,2009.45,1991.31,2072.09,1996.14,2094.41,2263.09,2427.68,2406.92,2537.21,2576.57,2601.57,2790.28,2765.15,2776.68,2743.47,3066.56,2953.33,2818.11,2691.21,2544.66,2398.06,2536.87,2335.81,2354.63,2024.61,2060.73,1951.67,2143.02,2365.68,2330.52,2541.22,2338.18,2589.04,2279.37,2145.64,2275.25,2480.61,2447.11,2495.96,2371.53,2154.46,1812.68,1988.95,2059.85,2113.73,2176.1,2357.32,2240.52,2247.87,2602.77,2675.03,2882.54,3028.0,3125.29,3018.02,3264.9,3385.84,3466.17,3434.24,3267.12,3333.52,3118.11,3479.71,3514.68,2956.41,2903.85,2665.93,2863.53,2394.7,2442.7,2155.27,2000.48,2249.56,2426.73,2445.74,2773.14,2780.86,2696.69,2806.89,2610.86,2722.08,3026.32,2893.0,2837.69,2730.73,3099.45,3306.2
GB0000163088,SPEEDY HIRE,GB,EUR,905.39,1041.33,847.25,814.86,791.54,779.08,765.64,910.2,982.57,852.75,959.27,1058.99,943.01,1013.68,916.07,981.48,1007.5,965.53,700.76,637.27,443.62,405.4,457.18,538.21,508.68,414.43,490.28,470.86,499.67,388.77,405.98,444.0,411.59,413.9,487.23,561.98,572.19,565.96,591.01,637.44,673.47,671.85,648.54,622.25,620.65,662.26,702.57,754.42,709.55,690.01,664.18,672.2,685.76,752.52,729.87,711.14,781.22,663.56,679.16,710.14,727.31,710.48,661.84,720.79,741.76,751.38,610.15,536.84,606.97,667.12,763.55,988.19,1016.5,942.89,589.79,757.6,646.74,677.5,635.75,669.31,648.75,663.88,889.82,942.86,896.62,866.83,890.17,1023.41,1031.44,963.57,942.84,940.85,847.19,863.97,818.19,858.36,767.1,705.47,712.01,651.33,592.09,526.24,571.1,491.31,425.36,458.87,512.65,502.65,519.61,470.89,437.38,424.8,402.6,482.47,497.75,490.14,430.97,405.67,441.4,475.43
GB0000365774,AEP PLANTATIONS,GB,EUR,3408.73,3516.39,3583.84,3735.05,3754.59,3680.23,3566.51,3377.12,3212.91,3218.25,3199.25,2707.31,2682.91,2996.31,2786.51,2992.76,3079.14,3061.7,2930.06,2696.9,2689.46,2890.12,2601.72,2459.45,2360.32,2110.86,2497.74,2327.04,2126.87,1669.93,1717.2,1917.02,2015.07,2122.11,2323.39,2629.14,2833.68,2688.98,2713.89,3007.84,3156.08,3347.1,3528.55,3385.57,3671.61,3470.17,3299.51,3252.35,3421.22,3358.5,3419.31,3304.96,3133.93,2894.66,3042.75,2684.51,2361.9,2334.57,2254.16,2298.66,2315.67,2256.93,2119.94,2187.2,1838.29,1946.37,1776.8,1798.33,1752.78,1900.45,2213.58,2427.78,2314.77,2145.07,1852.74,1937.07,1894.65,1962.16,1981.53,2190.45,2106.69,1972.74,2649.04,2546.36,2667.7,2693.73,2689.14,2884.4,3043.13,2695.49,2739.54,2839.42,2699.91,3332.3,3089.27,3119.38,3107.07,3111.59,3217.63,3517.98,3450.8,3145.48,3519.41,3365.26,2798.0,2959.85,3023.25,3092.37,3006.62,3127.86,3258.09,3376.6,3417.2,3148.54,2851.69,3079.72,2917.38,2851.67,2945.38,2859.28
GB0000456144,ANTOFAGASTA,GB,EUR,581572.2,627901.79,579554.01,588306.54,585517.8,577560.29,605783.48,577517.62,522372.63,502282.11,515816.5,524377.98,436291.26,529734.71,485970.63,541102.58,512892.7,488570.91,398652.15,422008.22,342211.17,367622.43,345384.68,312724.98,243829.06,311249.74,305024.38,320021.12,282301.71,281399.5,300433.21,292925.65,309157.97,301106.34,390985.42,378825.38,477135.44,458939.9,473950.02,499518.5,476430.03,478484.51,574617.77,614467.26,590987.27,588342.81,571454.66,631039.45,614521.9,556408.81,599692.01,641162.99,671721.78,625706.12,629841.18,501254.52,537337.1,483271.45,492164.51,480720.02,551417.2,600506.24,606630.92,587849.72,489980.35,587545.4,571108.11,523758.5,555541.78,562722.28,563023.9,609044.76,543499.92,481672.02,480644.91,517983.34,547288.27,585174.59,681194.14,726370.92,671386.24,675426.79,849131.7,999123.6,996375.73,1264506.39,1183108.36,1335853.13,1135506.46,1025635.88,1074669.38,1036366.91,961114.41,1022635.44,955507.89,948804.42,935624.95,1068061.26,1152820.06,1082683.33,1035319.36,779892.16,783833.58,712301.67,697586.75,758189.45,939679.79,1041468.87,1194852.34,1064794.97,1095106.07,1054777.28,952497.34,1067268.85,1240170.25,1061096.05,1008662.6,943848.49,1031173.01,1238169.58
GB0000536739,ASHTEAD GROUP,GB,EUR,25137.02,28440.97,30715.69,28607.43,28612.65,28984.85,29224.64,31841.0,33096.75,32693.23,32309.06,35159.8,32078.28,36101.82,31590.08,33969.01,33550.53,33930.07,30067.34,28914.61,28010.67,30708.55,32774.56,32794.26,25458.2,25706.84,24791.33,26539.51,28359.63,28395.31,31700.76,33575.79,33459.46,31620.96,39676.6,39565.48,41071.14,41888.63,42016.04,42892.41,41093.9,41955.83,43654.38,44185.36,49768.57,53121.22,53004.91,55563.77,61882.76,60215.68,56260.04,57887.46,64122.24,62038.06,63482.67,64217.8,66476.1,51731.45,46945.98,43611.15,53249.77,55922.78,50669.04,58067.11,49341.32,60214.82,58420.32,59006.76,59522.83,64822.08,64852.26,68227.89,69246.88,65294.46,46842.41,58703.24,63304.4,71887.71,68385.76,75543.99,78400.19,78412.33,91979.0,101785.58,110048.85,117717.92,129552.02,139742.2,158802.78,160803.89,162503.67,171008.35,166246.08,183316.39,174619.3,175753.26,153945.78,143098.64,139183.4,114759.68,114481.71,91350.7,122197.52,109509.38,101003.8,116005.13,131197.95,125727.41,145215.25,148070.14,136075.65,127696.48,134804.66,153631.6,164562.54,157204.77,137114.53,128195.61,135419.54,156378.76
GB0000600931,BRAEMAR,GB,EUR,931.65,958.04,992.95,993.81,995.25,1010.68,980.39,955.71,931.74,870.44,794.15,761.6,827.9,842.27,756.31,801.14,928.4,881.37,902.77,851.52,800.06,891.08,811.1,823.26,826.06,733.03,802.81,825.57,823.91,714.87,710.0,634.82,584.1,501.61,522.45,461.63,419.01,428.63,434.06,549.66,522.09,496.22,530.61,527.84,576.59,558.48,563.87,500.89,514.71,466.23,494.13,496.62,528.69,494.35,491.16,467.95,497.67,423.23,427.31,379.67,396.99,347.56,316.51,369.43,371.09,374.72,374.74,379.33,377.14,411.07,380.09,453.45,432.36,306.35,196.95,204.35,243.5,237.47,281.44,290.3,334.71,252.61,323.38,336.54,412.23,492.99,438.29,481.61,532.85,664.85,651.96,625.32,553.78,556.33,433.46,599.42,581.73,526.0,490.4,542.33,559.81,494.9,517.72,628.76,532.65,567.59,650.45,598.2,651.65,612.26,630.51,595.39,596.5,499.36,505.37,497.71,479.41,476.62,599.68,590.97
GB0000811801,BARRATT REDROW,GB,EUR,164099.39,194472.33,181371.28,165992.8,159402.68,169997.18,156849.96,163436.53,170839.63,181346.16,195105.31,198773.86,186340.89,215621.5,212347.79,218037.14,246719.61,263942.63,270632.01,268620.11,266627.92,266842.56,255203.6,260274.59,239887.67,231941.99,227254.42,222494.82,245768.67,154576.23,165680.16,184540.28,183143.87,166885.76,176615.93,172140.67,181067.65,191767.89,205885.99,228740.87,241243.42,223319.25,247570.44,245512.48,251536.39,278809.48,263144.99,280978.74,266953.36,238235.7,238679.69,250378.27,236513.7,221676.01,228197.26,229497.07,240877.01,229396.53,205979.84,205875.39,247467.83,278284.5,272716.04,278292.1,249476.84,258502.58,280235.24,273195.36,283255.97,307896.55,325136.49,372842.68,398926.08,364592.0,206132.5,246778.02,231624.29,230980.76,252629.34,265089.7,231877.97,235179.53,312027.47,345247.92,330675.74,350164.02,388412.02,406732.24,409148.57,365449.65,372248.22,387011.99,350074.64,357291.56,362737.74,398304.72,322595.05,322302.52,270411.03,249464.4,255634.13,223203.69,244973.0,199784.67,165690.04,187871.75,205431.14,207031.57,245526.12,246331.18,250186.38,278725.35,254396.22,233155.9,260613.69,254753.14,251748.43,234850.51,304147.89,335363.63
GB0000904986,BELLWAY,GB,EUR,48562.28,53407.3,52622.81,46202.59,44521.71,51501.38,49066.28,50980.75,48860.87,53819.29,56748.66,59258.23,53693.42,60306.94,57639.44,59999.5,70958.03,73910.94,74543.37,75845.4,74608.83,79435.14,78020.55,84491.95,79653.1,72339.25,76205.56,72457.41,81458.7,51957.48,56987.15,62490.38,63017.32,59153.5,62478.78,64592.95,65979.04,68465.77,71359.45,77736.45,78019.07,82641.55,89937.41,88262.66,94596.91,103655.76,102665.66,105590.58,103460.77,94057.01,93701.23,100057.75,97101.64,88155.21,85051.0,84301.82,87363.33,81540.06,74726.66,73799.64,85983.87,92702.75,91417.93,93472.51,81038.76,83143.15,85304.54,82873.68,96720.28,95917.24,104273.64,121761.16,126824.03,114809.46,64542.36,81095.86,76709.48,75950.13,80677.0,77227.59,73379.67,72891.6,92836.1,99217.85,92925.56,96430.63,115325.76,122838.92,126176.52,111037.93,113202.04,120145.59,109681.95,112660.31,102335.7,115048.0,96914.51,98527.39,81531.3,77936.49,76470.58,67695.08,77314.17,61747.52,49379.1,55475.21,62051.71,62491.06,71013.84,73098.45,74319.52,82566.08,77788.84,70190.59,79182.2,75166.89,77419.23,70363.87,84834.16,94640.67
GB0000961622,BALFOUR BEATTY,GB,EUR,7110.33,7918.91,7405.67,7225.46,6045.72,6094.99,6131.58,6160.82,4667.59,3888.82,4539.76,5227.77,5273.01,6129.61,5636.85,5896.01,6006.61,6016.53,5816.85,6628.07,6024.81,6086.56,6108.63,6298.22,5624.04,5540.74,5787.22,5527.68,5703.98,4545.37,4655.11,5847.18,5739.84,5249.58,5306.71,5271.83,5160.02,5461.19,5344.9,6028.24,5809.05,5612.74,5557.63,5532.82,5767.25,5836.23,5749.43,6444.28,6443.68,5861.06,6021.19,6553.86,6576.98,6057.94,6228.98,6090.01,5781.13,5468.76,5209.7,5165.08,5863.37,6231.59,5555.84,5327.25,4936.08,5076.55,4157.53,4327.83,4509.17,4852.05,4751.19,5760.72,5828.72,5231.4,4467.86,5447.25,5153.97,5360.71,5253.3,4967.14,4808.84,4594.49,5672.25,6144.33,6149.59,6405.29,6775.45,7186.21,7349.62,7080.21,7042.15,6579.64,6108.16,5820.1,5233.43,6004.08,5711.26,5443.81,5725.13,5157.59,5680.74,5343.74,5910.61,6348.63,5920.52,6020.95,6753.36,7112.13,7899.81,7734.66,8064.07,8430.77,8113.35,7724.15,8014.37,7391.41,6984.68,6768.04,7426.23,7616.12
GB0001110096,BOOT (HENRY),GB,EUR,123845.75,131245.55,121859.88,129977.4,118158.13,110485.81,110285.55,118015.03,111130.38,110527.12,104557.69,108696.58,112339.85,118076.55,124023.85,119884.64,127347.35,131248.85,134760.42,133933.48,123252.04,130759.07,126758.92,121008.56,115680.36,109818.78,119057.29,111434.78,113572.73,95326.85,89101.34,99506.51,96735.54,90457.9,92097.2,94119.78,98445.5,107134.36,108246.07,124963.29,151022.41,151958.23,153720.42,151113.43,156867.2,165711.0,159716.3,172155.68,188915.46,163240.73,160747.51,156257.76,156482.62,152911.14,135852.48,138719.89,150067.81,135043.06,134082.88,122390.85,136662.32,142436.07,132770.6,148999.36,126049.12,128318.24,123453.48,122539.51,126431.96,134103.25,146920.41,175182.12,180326.89,160965.09,102801.48,123399.26,129661.11,130301.48,136769.8,145107.13,135033.04,134238.8,141971.18,146512.69,156994.78,148088.5,153678.4,161664.21,171118.22,151606.45,161454.31,160987.79,163695.59,164650.98,153239.78,165017.21,162306.61,170952.7,178486.47,174505.71,177153.83,152795.04,150991.51,141349.18,120915.03,120672.35,122206.29,123965.24,127951.07,124232.97,120916.0,131734.98,129329.76,119057.16,124506.31,118663.85,108282.85,95020.19,105434.41,120019.95
GB0001367019,BRITISH LAND,GB,EUR,17567.98,19019.47,17930.86,19174.6,19723.24,19753.9,19706.1,20142.81,18908.85,19545.13,20169.56,20317.32,21078.05,21662.39,21080.34,21822.3,22436.78,21286.58,22579.2,21697.96,21852.08,23328.03,21784.05,20102.04,18385.16,16085.32,17812.93,18634.44,19055.65,14523.73,15945.77,15542.05,14705.94,12951.41,13389.56,14092.93,13443.64,14084.13,14152.96,15759.29,15186.24,14771.0,15115.41,14797.93,15168.38,15175.78,16190.18,17787.08,18283.45,16639.43,17521.26,18018.0,17552.06,17459.69,17037.6,16252.7,15824.15,15081.54,14362.69,13539.46,15261.55,16260.4,15735.12,15876.01,13798.87,14255.32,12940.49,12916.35,14992.36,16947.31,15712.38,17858.85,15624.27,13676.32,8909.24,10906.86,10761.6,10203.61,10269.22,10464.73,9322.12,9633.06,13458.66,14285.65,13405.17,14892.31,15152.58,15615.51,15772.46,15066.48,15644.58,16080.37,14714.39,14931.65,15119.03,16153.79,16579.7,15960.13,15685.23,14601.44,14878.06,12491.81,13774.03,11532.42,9006.54,9691.95,11111.63,11246.37,12887.96,12797.06,11346.45,11902.92,10059.61,9435.64,10659.28,10050.49,9480.44,8848.29,11291.54,12922.77
GB0001500809,TULLOW OIL,GB,EUR,8716.88,8984.32,8372.78,10076.03,9588.35,9895.87,8340.11,8266.52,7124.29,5299.47,4548.95,4400.55,3737.91,4081.16,2866.61,4337.05,4110.96,3642.81,2616.48,2340.7,1746.55,2136.67,2015.86,1665.28,1659.75,1605.91,1929.69,2793.8,2287.59,2389.98,1789.79,1945.92,2241.8,2203.58,2537.01,2634.62,2524.65,2277.39,1995.16,2174.44,1889.61,1567.44,1774.53,1610.61,1999.27,1935.26,1934.77,2232.45,2274.51,2005.77,2201.59,2511.27,2690.36,2590.05,2379.06,2423.9,2749.35,2310.23,1883.92,1826.48,2156.14,2348.43,2510.39,2388.61,2049.52,2168.36,1929.32,2041.97,2163.29,2186.65,1390.14,695.83,550.02,353.27,109.14,268.43,226.57,321.46,270.59,225.49,162.12,213.19,305.37,331.85,289.86,503.95,534.57,614.74,598.48,674.14,511.66,503.42,567.24,517.15,453.1,516.34,548.13,591.78,580.71,580.11,564.75,467.06,513.34,464.12,386.8,382.69,428.09,364.48,365.15,347.56,320.06,288.42,252.67,294.66,364.1,363.99,343.99,330.43,375.48,407.2
GB0001570810,XAAR,GB,EUR,1884.21,1853.84,1615.2,1376.07,1507.23,926.48,964.85,725.43,638.5,465.88,452.76,629.64,484.16,621.62,640.66,705.06,733.32,775.81,857.53,832.11,904.52,842.29,720.95,660.69,725.93,700.55,747.83,758.28,763.36,604.62,713.21,712.39,706.91,558.1,523.54,537.95,546.35,498.76,483.15,528.75,525.09,544.17,617.69,557.67,667.76,725.85,565.6,558.81,579.09,487.97,525.8,550.12,463.53,361.14,379.04,279.08,245.69,214.31,226.61,212.3,226.68,224.62,158.38,145.27,121.63,119.89,124.91,123.54,58.89,70.61,93.62,84.16,58.91,55.47,29.2,61.44,87.35,80.91,128.16,133.82,144.06,194.59,246.93,280.31,212.97,208.8,226.65,284.71,338.03,288.84,345.0,357.31,260.85,272.43,226.46,283.19,332.15,312.9,391.0,357.69,309.11,254.48,315.24,277.71,221.86,224.85,289.35,268.09,241.84,238.94,295.09,251.24,251.3,251.94,280.84,275.13,258.0,235.59,186.15,170.61
GB0001638955,WETHERSPOON (JD),GB,EUR,6049.95,6320.26,6599.51,6613.99,6254.66,6280.57,5829.01,5741.6,6007.45,6320.41,6014.31,5995.51,5570.75,5938.63,5238.21,5512.66,5660.93,5841.78,5263.16,5451.89,5255.23,5698.28,5127.34,5255.6,4574.89,4776.74,4816.97,4653.48,5230.35,4521.97,5419.96,5569.25,5853.62,5134.46,4952.35,5304.0,5698.37,5891.96,5712.07,6244.63,6447.28,6149.94,6545.73,6829.29,8172.11,8075.49,8079.7,8305.59,8744.97,8533.73,7804.36,7830.96,7957.17,8153.83,7837.72,7931.66,8347.81,7785.41,7195.01,6993.54,7878.83,8609.67,8421.72,8798.65,8301.48,8993.39,9276.52,9515.79,9451.86,9418.42,10302.84,10960.38,10171.68,8540.66,5450.17,5930.16,6993.33,6184.08,5517.67,6821.24,5380.18,5545.05,7332.73,7589.55,7863.37,8597.18,9321.46,9202.68,9313.91,8096.18,7850.9,7620.65,6996.59,6976.43,5644.08,6475.68,5953.93,5847.57,5119.16,4594.08,4680.62,3770.19,3369.14,2790.3,2247.02,2583.35,2627.06,2658.32,2781.89,3387.98,4398.27,4458.51,4522.84,4253.6,4327.2,4557.91,4199.01,3815.39,4320.56,5140.37
GB0001667087,CAMELLIA,GB,EUR,94117.15,96246.08,99341.37,107342.34,106737.62,123578.61,113577.69,105026.22,93245.6,90124.78,92276.83,89856.91,88492.04,90059.42,86818.03,92545.49,92888.08,98445.35,96911.46,96519.55,96388.24,96983.19,89378.07,87528.19,84447.63,80359.7,76373.71,77600.0,77436.28,70102.22,79187.44,73201.83,72004.92,69372.43,79111.09,88951.14,93087.1,90215.51,87553.72,93086.19,93289.12,90415.15,90657.23,89782.18,94624.58,99031.34,102779.7,107317.45,118530.58,113451.53,111482.15,116663.94,112483.78,102645.03,104662.03,92648.65,85338.39,88592.33,93039.9,92219.68,98619.68,100853.68,94129.5,96621.89,90833.39,90408.03,88247.2,82038.54,81304.75,82014.42,80190.77,80292.86,78069.68,73656.67,59048.91,69023.59,65940.11,63121.17,69095.19,66082.16,61117.97,59320.36,67116.31,69200.59,71689.39,72989.32,65965.71,71551.81,70712.79,66888.8,67569.06,65156.2,62806.81,66077.54,62581.43,66514.49,66128.14,61772.64,57289.07,54628.36,54837.21,53938.53,56060.49,49760.86,45435.19,41664.38,39658.53,42372.62,43821.5,43451.94,45475.94,45390.96,44483.81,54285.23,53970.44,52199.08,41791.6,41272.12,49256.93,44907.29
GB0001795680,CASTINGS,GB,EUR,291460.38,297372.55,287404.7,307823.51,315752.79,318228.61,351595.58,320674.42,304751.61,284007.92,265474.86,257412.37,235627.6,247175.28,237434.82,236711.53,248106.13,272369.94,279990.52,275793.14,273361.17,286682.01,308495.72,294013.91,279984.14,265705.25,310555.38,304522.39,281174.7,259150.47,275308.98,269244.99,258616.32,243137.57,247892.43,239156.8,264182.19,254679.02,275024.18,284547.74,292898.2,278097.89,288829.27,285352.33,301242.31,292662.23,290795.65,284549.83,312870.18,293610.7,288885.01,281343.33,265453.57,258023.05,267841.94,266347.49,252205.05,242107.25,258656.25,238983.09,255291.55,237746.82,229690.34,231407.8,261746.05,275322.1,267477.55,244240.22,243894.93,256106.47,247376.21,295578.04,301119.5,251742.08,194977.67,219785.14,225928.73,241554.41,248023.29,242020.68,230846.32,226632.71,260013.93,279840.64,288718.05,277708.54,287031.15,289572.23,294940.64,307268.33,312787.91,291587.64,270317.46,281053.87,278505.06,278893.36,270856.08,259300.32,226429.9,232522.44,219638.62,233871.04,243664.68,230079.79,194882.47,229098.5,267527.8,263372.77,282011.69,282689.8,269936.05,297466.12,296461.61,328745.05,349468.45,300290.08,282616.52,305691.49,330280.34,319460.74
GB0001826634,DIPLOMA,GB,EUR,1801999.96,2046395.41,1887164.94,1754216.44,1745506.18,1743958.18,1719291.6,1815434.96,1778595.06,1770500.87,1809327.55,1787603.58,1837212.35,1994128.09,1923947.54,1975511.9,2009687.67,2069977.71,1889961.14,1818868.56,1640856.97,1613856.21,1771693.94,1859345.28,1567245.27,1651776.36,1770286.14,1776354.18,1814692.22,1862191.28,1893893.2,1818966.37,1908315.12,1912949.42,1961780.36,2177803.13,2166151.78,2260773.21,2246310.66,2433826.72,2465870.36,2450107.94,2430441.21,2382101.37,2436751.31,2445871.88,2678059.46,2919791.45,2874917.7,2613848.17,2770442.25,2875143.44,2910695.71,3014409.63,3006424.82,3295827.78,3215887.76,2926272.79,2857185.14,2721577.96,2950397.17,3175873.64,3355218.49,3683692.24,3327049.67,3463512.57,3299579.47,3428902.2,3640331.92,3675485.73,4278370.08,4814673.86,4610973.03,4311944.7,3593602.53,3907031.89,4062538.97,3982582.5,4275224.63,4640279.05,5111767.2,5168279.63,5156618.51,5459150.08,5799344.93,5904503.46,6404952.34,7234683.58,7506374.32,7340382.93,7525049.7,7720697.82,7011545.4,7534338.34,7760868.82,8361710.62,6826425.22,6633437.57,6411972.27,6402012.96,6094106.29,5032196.23,6219197.44,5436082.04,4824807.11,5323181.53,6201490.28,6210286.41,6337234.98,6350671.6,6551288.29,6365763.61,7125769.18,7193742.0,7900021.99,7530397.48,6952586.01,6539383.98,8041781.54,8658818.94
GB0001859296,VISTRY GROUP,GB,EUR,1036.49,1197.55,1156.52,1034.02,985.58,1048.38,999.86,1085.82,992.94,1059.14,1058.93,1084.36,981.3,1174.37,1115.05,1154.3,1344.69,1409.96,1436.73,1366.46,1245.08,1292.14,1170.35,1221.13,1084.34,1089.19,1124.29,1072.68,1234.47,818.35,912.57,985.43,971.16,790.2,867.89,865.73,887.37,829.33,934.54,1052.04,1040.07,1096.43,1177.45,1199.78,1315.31,1399.46,1358.62,1420.14,1396.05,1297.09,1472.69,1568.48,1544.73,1393.93,1394.63,1347.73,1365.2,1208.57,1070.33,1071.38,1302.02,1404.15,1400.65,1462.57,1246.53,1328.8,1303.17,1265.37,1413.86,1559.29,1631.96,1907.43,2002.41,1798.27,786.17,1121.86,1040.38,966.35,887.8,937.37,809.01,775.69,1216.8,1413.65,1274.25,1295.81,1689.29,1921.11,2111.84,1822.32,1859.0,1867.15,1847.44,1908.1,1629.54,1829.78,1565.26,1533.99,1414.56,1250.83,1358.43,1209.21,1335.57,1069.88,783.09,859.72,912.85,931.73,1134.99,1228.57,1195.81,1267.76,1155.05,1082.4,1309.37,1278.1,1434.83,1105.84,1214.06,1507.65
GB0002018363,CLARKSON,GB,EUR,13514.28,14364.93,16738.18,18462.74,18622.33,17027.96,15423.35,16228.23,15976.56,15095.73,12937.91,12394.59,11841.08,12994.15,14007.32,14616.34,15880.14,18336.28,18373.52,15068.66,13275.77,16147.07,15090.61,14274.84,12542.07,11470.46,13728.65,15057.46,14359.31,12913.28,10710.08,12554.03,12037.02,10525.27,11726.53,11870.62,13015.16,13742.66,14373.35,16381.06,15534.03,14732.12,15816.38,16216.76,17369.11,17612.38,17597.97,17512.82,20269.64,21323.02,19170.05,15020.43,15695.01,14018.15,15441.8,17130.61,16395.51,14160.86,14021.54,11268.18,15681.28,15453.31,14410.91,15783.43,14412.5,15220.17,15022.35,13345.7,14542.83,17577.2,16760.42,19303.04,18540.89,15319.99,13796.94,15159.06,13666.99,13361.67,12992.05,15898.19,14385.73,12796.37,16993.18,18350.74,17069.12,17656.68,18864.91,20893.19,22181.28,22326.2,22716.58,26634.81,26137.95,27970.72,24397.95,26808.97,22551.73,22656.09,24851.77,23633.52,20282.89,18977.56,21700.81,18213.15,15401.18,16700.12,19085.51,20413.67,19858.93,20989.76,20042.52,20439.94,19026.83,20164.49,19235.12,18604.12,18085.26,17388.38,20026.78,21858.85
GB0002074580,GENUS,GB,EUR,1595.6,1446.27,1225.24,1271.05,1332.35,1455.91,1312.22,1385.74,1359.92,1466.76,1515.88,1462.54,1378.34,1581.64,1530.39,1558.8,1709.87,1690.01,1693.35,1594.81,1619.75,1692.16,1651.47,1741.41,1549.78,1516.21,1678.52,1678.31,1684.21,1597.91,1846.64,1821.6,1932.73,1749.38,1774.08,1707.95,1662.49,1660.67,1667.0,1714.73,1868.65,1786.87,1761.6,1855.22,2175.33,2412.77,2458.52,2665.4,2679.06,2340.5,2553.29,2722.16,2677.68,2718.63,2938.86,2893.7,2434.67,2209.9,2418.16,2152.96,2306.6,2294.57,2287.55,2486.54,2651.23,2665.03,2556.24,2532.84,2720.76,2961.36,3270.64,3347.55,3230.31,3209.35,3224.43,3433.02,3439.79,3481.21,3559.67,3599.36,3974.43,4230.83,4451.11,4596.91,5421.33,5641.77,5382.91,5654.24,5765.18,5502.9,6158.06,6559.83,5923.31,6087.76,5158.64,5392.67,4112.83,3548.42,3005.55,2555.19,2813.71,2463.79,2793.6,2368.16,2364.0,2378.62,2824.9,2923.91,2904.21,2921.05,2904.69,2761.64,2561.09,2250.92,2587.21,2411.28,2091.14,2120.64,2065.31,2283.93
